unit	geo	time	obs_value	obs_decimals	obs_status
THS	TR633	2015	509.84	2	
THS	TR633	2016	517.52	2	
THS	TR633	2017	524.95	2	
THS	TR633	2018	531.07	2	
THS	TR633	2019	536.58	2	
THS	TR632	2004	969.93	2	
THS	TR632	2005	979.42	2	
THS	TR632	2006	989.19	2	
THS	TR632	2007	999.27	2	
THS	TR632	2008	1016.86	2	
THS	TR632	2009	1033.39	2	
THS	TR632	2010	1041.15	2	
THS	TR632	2011	1049.52	2	
THS	TR632	2012	1058.69	2	
THS	TR632	2013	1069.45	2	
THS	TR632	2014	1082.37	2	
THS	TR632	2015	1092.82	2	
THS	TR632	2016	1104.62	2	
THS	TR632	2017	1120.13	2	
THS	TR632	2018	1136.23	2	
THS	TR632	2019	1149.47	2	
THS	TR631	2004	1332.39	2	
THS	TR631	2005	1347.46	2	
THS	TR631	2006	1362.98	2	
THS	TR631	2007	1378.53	2	
THS	TR631	2008	1399.76	2	
THS	TR631	2009	1430.85	2	
THS	TR631	2010	1464.49	2	
THS	TR631	2011	1477.4	1	
THS	TR631	2012	1478.95	2	
THS	TR631	2013	1493.38	2	
THS	TR631	2014	1511.45	2	
THS	TR631	2015	1526.66	2	
THS	TR631	2016	1544.34	2	
THS	TR631	2017	1565.2	1	
THS	TR631	2018	1592.54	2	
THS	TR631	2019	1619.37	2	
THS	TR622	2004	1541.56	2	
THS	TR622	2005	1556.81	2	
THS	TR622	2006	1572.52	2	
THS	TR622	2007	1588.2	1	
THS	TR622	2008	1599.43	2	
THS	TR622	2009	1621.89	2	
THS	TR622	2010	1644.39	2	
THS	TR622	2011	1657.93	2	
THS	TR622	2012	1675.4	1	
THS	TR622	2013	1694.32	2	
THS	TR622	2014	1716.52	2	
THS	TR622	2015	1736.23	2	
THS	TR622	2016	1759.54	2	
THS	TR622	2017	1783.9	1	
THS	TR622	2018	1804.19	2	
THS	TR622	2019	1827.44	2	
THS	TR621	2004	1942.29	2	
THS	TR621	2005	1960.32	2	
THS	TR621	2006	1978.89	2	
THS	TR621	2007	1997.46	2	
THS	TR621	2008	2016.49	2	
THS	TR621	2009	2044.27	2	
THS	TR621	2010	2073.72	2	
THS	TR621	2011	2097.03	2	
THS	TR621	2012	2117.22	2	
THS	TR621	2013	2137.46	2	
THS	TR621	2014	2157.43	2	
THS	TR621	2015	2174.37	2	
THS	TR621	2016	2192.42	2	
THS	TR621	2017	2209.08	2	
THS	TR621	2018	2218.29	2	
THS	TR621	2019	2229.02	2	
THS	TR613	2004	248.75	2	
THS	TR613	2005	249.45	2	
THS	TR613	2006	250.18	2	
THS	TR613	2007	250.87	2	
THS	TR613	2008	249.31	2	
THS	TR613	2009	249.49	2	
THS	TR613	2010	255.21	2	
THS	TR613	2011	254.7	1	
THS	TR613	2012	252.43	2	
THS	TR613	2013	255.81	2	
THS	TR613	2014	257.08	2	
THS	TR613	2015	257.62	2	
THS	TR613	2016	259.87	2	
THS	TR613	2017	263.09	2	
THS	TR613	2018	267.35	2	
THS	TR613	2019	270.36	2	
THS	TR612	2004	419.55	2	
THS	TR612	2005	419.68	2	
THS	TR612	2006	419.83	2	
THS	TR612	2007	419.87	2	
THS	TR612	2008	413.66	2	
THS	TR612	2009	414.13	2	
THS	TR612	2010	434.55	2	
THS	TR612	2011	429.77	2	
THS	TR612	2012	413.95	2	
THS	TR612	2013	417.22	2	
THS	TR612	2014	418.28	2	
THS	TR612	2015	420.27	2	
THS	TR612	2016	424.55	2	
THS	TR612	2017	430.58	2	
THS	TR612	2018	437.62	2	
THS	TR612	2019	443.16	2	
THS	TR611	2004	1603.86	2	
THS	TR611	2005	1655.49	2	
THS	TR611	2006	1708.44	2	
THS	TR611	2007	1762.26	2	
THS	TR611	2008	1824.29	2	
THS	TR611	2009	1889.5	1	
THS	TR611	2010	1949.03	2	
THS	TR611	2011	2010.92	2	
THS	TR611	2012	2068.01	2	
THS	TR611	2013	2125.41	2	
THS	TR611	2014	2190.42	2	
THS	TR611	2015	2255.5	1	
THS	TR611	2016	2308.51	2	
THS	TR611	2017	2346.48	2	
THS	TR611	2018	2395.37	2	
THS	TR611	2019	2469.01	2	
THS	TR522	2004	220.22	2	
THS	TR522	2005	221.86	2	
THS	TR522	2006	223.55	2	
THS	TR522	2007	225.23	2	
THS	TR522	2008	228.1	1	
THS	TR522	2009	231.01	2	
THS	TR522	2010	232.25	2	
THS	TR522	2011	233.32	2	
THS	TR522	2012	234.72	2	
THS	TR522	2013	236.68	2	
THS	TR522	2014	239.15	2	
THS	TR522	2015	241.28	2	
THS	TR522	2016	243.9	1	
THS	TR522	2017	246.14	2	
THS	TR522	2018	249.29	2	
THS	TR522	2019	252.59	2	
THS	TR521	2004	1896.76	2	
THS	TR521	2005	1914.25	2	
THS	TR521	2006	1932.27	2	
THS	TR521	2007	1950.23	2	
THS	TR521	2008	1964.48	2	
THS	TR521	2009	1981.27	2	
THS	TR521	2010	2003.26	2	
THS	TR521	2011	2026.21	2	
THS	TR521	2012	2045.42	2	
THS	TR521	2013	2065.76	2	
THS	TR521	2014	2094.02	2	
THS	TR521	2015	2119.66	2	
THS	TR521	2016	2145.92	2	
THS	TR521	2017	2170.73	2	
THS	TR521	2018	2192.87	2	
THS	TR521	2019	2218.98	2	
THS	TR510	2004	4169.76	2	
THS	TR510	2005	4252.61	2	
THS	TR510	2006	4337.69	2	
THS	TR510	2007	4423.74	2	
THS	TR510	2008	4507.87	2	
THS	TR510	2009	4599.86	2	
THS	TR510	2010	4711.25	2	
THS	TR510	2011	4831.33	2	
THS	TR510	2012	4928.23	2	
THS	TR510	2013	5005.34	2	
THS	TR510	2014	5097.59	2	
THS	TR510	2015	5210.29	2	
THS	TR510	2016	5308.55	2	
THS	TR510	2017	5395.79	2	
THS	TR510	2018	5474.49	2	
THS	TR510	2019	5571.5	1	
THS	TR425	2004	162.72	2	
THS	TR425	2005	168.02	2	
THS	TR425	2006	173.46	2	
THS	TR425	2007	178.98	2	
THS	TR425	2008	189.59	2	
THS	TR425	2009	199.97	2	
THS	TR425	2010	203.14	2	
THS	TR425	2011	205.14	2	
THS	TR425	2012	209.17	2	
THS	TR425	2013	215.96	2	
THS	TR425	2014	223.32	2	
THS	TR425	2015	229.76	2	
THS	TR425	2016	237.34	2	
THS	TR425	2017	246.43	2	
THS	TR425	2018	256.72	2	
THS	TR425	2019	266.6	1	
THS	TR424	2004	262.94	2	
THS	TR424	2005	265.04	2	
THS	TR424	2006	267.21	2	
THS	TR424	2007	269.36	2	
THS	TR424	2008	269.65	2	
THS	TR424	2009	270.21	2	
THS	TR424	2010	271.38	2	
THS	TR424	2011	273.86	2	
THS	TR424	2012	278.79	2	
THS	TR424	2013	282.29	2	
THS	TR424	2014	284.14	2	
THS	TR424	2015	287.94	2	
THS	TR424	2016	295.5	1	
THS	TR424	2017	301.54	2	
THS	TR424	2018	307.5	1	
THS	TR424	2019	313.97	2	
THS	TR423	2004	309.75	2	
THS	TR423	2005	313.55	2	
THS	TR423	2006	317.46	2	
THS	TR423	2007	321.38	2	
THS	TR423	2008	325.97	2	
THS	TR423	2009	331.88	2	
THS	TR423	2010	336.67	2	
THS	TR423	2011	340.17	2	
THS	TR423	2012	344.32	2	
THS	TR423	2013	349		
THS	TR423	2014	353.53	2	
THS	TR423	2015	357.97	2	
THS	TR423	2016	365.38	2	
THS	TR423	2017	373.99	2	
THS	TR423	2018	382.73	2	
THS	TR423	2019	390		
THS	TR422	2004	791.82	2	
THS	TR422	2005	803.95	2	
THS	TR422	2006	816.41	2	
THS	TR422	2007	828.97	2	
THS	TR422	2008	843.26	2	
THS	TR422	2009	856.43	2	
THS	TR422	2010	867.22	2	
THS	TR422	2011	880.72	2	
THS	TR422	2012	895.41	2	
THS	TR422	2013	909.82	2	
THS	TR422	2014	925.04	2	
THS	TR422	2015	942.94	2	
THS	TR422	2016	965.06	2	
THS	TR422	2017	983.58	2	
THS	TR422	2018	1000.45	2	
THS	TR422	2019	1020.17	2	
THS	TR421	2004	1311.04	2	
THS	TR421	2005	1346.39	2	
THS	TR421	2006	1382.66	2	
THS	TR421	2007	1419.47	2	
THS	TR421	2008	1464.15	2	
THS	TR421	2009	1506.38	2	
THS	TR421	2010	1541.27	2	
THS	TR421	2011	1580.94	2	
THS	TR421	2012	1618.21	2	
THS	TR421	2013	1655.45	2	
THS	TR421	2014	1699.5	1	
THS	TR421	2015	1751.41	2	
THS	TR421	2016	1805.41	2	
THS	TR421	2017	1857.03	2	
THS	TR421	2018	1894.83	2	
THS	TR421	2019	1929.7	1	
THS	TR413	2004	200.76	2	
THS	TR413	2005	201.62	2	
THS	TR413	2006	202.51	2	
THS	TR413	2007	203.37	2	
THS	TR413	2008	198.47	2	
THS	TR413	2009	197.61	2	
THS	TR413	2010	213.72	2	
THS	TR413	2011	214.62	2	
THS	TR413	2012	203.98	2	
THS	TR413	2013	206.5	1	
THS	TR413	2014	209.41	2	
THS	TR413	2015	211.14	2	
THS	TR413	2016	215.33	2	
THS	TR413	2017	220		
THS	TR413	2018	222.57	2	
THS	TR413	2019	221.44	2	
THS	TR412	2004	687.37	2	
THS	TR412	2005	697.84	2	
THS	TR412	2006	708.61	2	
THS	TR412	2007	719.45	2	
THS	TR412	2008	733.3	1	
THS	TR412	2009	748.58	2	
THS	TR412	2010	760		
THS	TR412	2011	772.92	2	
THS	TR412	2012	785.5	1	
THS	TR412	2013	794.74	2	
THS	TR412	2014	806.02	2	
THS	TR412	2015	819.51	2	
THS	TR412	2016	835.78	2	
THS	TR412	2017	852.73	2	
THS	TR412	2018	865.9	1	
THS	TR412	2019	879.33	2	
THS	TR411	2004	2291.3	1	
THS	TR411	2005	2332.77	2	
THS	TR411	2006	2375.37	2	
THS	TR411	2007	2418.39	2	
THS	TR411	2008	2473.93	2	
THS	TR411	2009	2529.3	1	
THS	TR411	2010	2578.06	2	
THS	TR411	2011	2628.82	2	
THS	TR411	2012	2670.15	2	
THS	TR411	2013	2714.58	2	
THS	TR411	2014	2764.26	2	
THS	TR411	2015	2815.03	2	
THS	TR411	2016	2871.97	2	
THS	TR411	2017	2919.11	2	
THS	TR411	2018	2965.65	2	
THS	TR411	2019	3025.3	1	
THS	TR334	2004	327.35	2	
THS	TR334	2005	329.26	2	
THS	TR334	2006	331.24	2	
THS	TR334	2007	333.18	2	
THS	TR334	2008	334.11	2	
THS	TR334	2009	334.98	2	
THS	TR334	2010	336.94	2	
THS	TR334	2011	338.88	2	
THS	TR334	2012	341		
THS	TR334	2013	344.39	2	
THS	TR334	2014	347.98	2	
THS	TR334	2015	351.25	2	
THS	TR334	2016	355.89	2	
THS	TR334	2017	361.85	2	
THS	TR334	2018	366.24	2	
THS	TR334	2019	369.01	2	
THS	TR333	2004	589.18	2	
THS	TR333	2005	587.77	2	
THS	TR333	2006	586.38	2	
THS	TR333	2007	584.79	2	
THS	TR333	2008	574.9	1	
THS	TR333	2009	568.84	2	
THS	TR333	2010	581.15	2	
THS	TR333	2011	577.38	2	
THS	TR333	2012	568.84	2	
THS	TR333	2013	572.74	2	
THS	TR333	2014	571.81	2	
THS	TR333	2015	571.51	2	
THS	TR333	2016	572.55	2	
THS	TR333	2017	572.95	2	
THS	TR333	2018	575.1	1	
THS	TR333	2019	578.6	1	
THS	TR332	2004	699.5	1	
THS	TR332	2005	700.14	2	
THS	TR332	2006	700.85	2	
THS	TR332	2007	701.39	2	
THS	TR332	2008	699.47	2	
THS	TR332	2009	699.34	2	
THS	TR332	2010	699.44	2	
THS	TR332	2011	698.1	1	
THS	TR332	2012	701.29	2	
THS	TR332	2013	705.54	2	
THS	TR332	2014	706.75	2	
THS	TR332	2015	707.69	2	
THS	TR332	2016	711.77	2	
THS	TR332	2017	715.11	2	
THS	TR332	2018	720.63	2	
THS	TR332	2019	727.52	2	
THS	TR331	2004	1298.59	2	
THS	TR331	2005	1304.64	2	
THS	TR331	2006	1310.92	2	
THS	TR331	2007	1317		
THS	TR331	2008	1318.34	2	
THS	TR331	2009	1324.35	2	
THS	TR331	2010	1355.72	2	
THS	TR331	2011	1359.79	2	
THS	TR331	2012	1343.12	2	
THS	TR331	2013	1352.82	2	
THS	TR331	2014	1363.69	2	
THS	TR331	2015	1374.13	2	
THS	TR331	2016	1388.66	2	
THS	TR331	2017	1405		
THS	TR331	2018	1421.34	2	
THS	TR331	2019	1435.12	2	
THS	TR323	2004	713.4	1	
THS	TR323	2005	728.11	2	
THS	TR323	2006	743.22	2	
THS	TR323	2007	758.51	2	
THS	TR323	2008	778.79	2	
THS	TR323	2009	796.9	1	
THS	TR323	2010	809.94	2	
THS	TR323	2011	827.92	2	
THS	TR323	2012	844.74	2	
THS	TR323	2013	858.91	2	
THS	TR323	2014	880.59	2	
THS	TR323	2015	901.69	2	
THS	TR323	2016	916.33	2	
THS	TR323	2017	931.27	2	
THS	TR323	2018	953.12	2	
THS	TR323	2019	975.31	2	
THS	TR322	2004	875.94	2	
THS	TR322	2005	884.74	2	
THS	TR322	2006	893.81	2	
THS	TR322	2007	902.85	2	
THS	TR322	2008	912.58	2	
THS	TR322	2009	922.1	1	
THS	TR322	2010	929.09	2	
THS	TR322	2011	937.06	2	
THS	TR322	2012	946.42	2	
THS	TR322	2013	957.02	2	
THS	TR322	2014	971.08	2	
THS	TR322	2015	986.06	2	
THS	TR322	2016	999.56	2	
THS	TR322	2017	1012.21	2	
THS	TR322	2018	1023.26	2	
THS	TR322	2019	1032.49	2	
THS	TR321	2004	907.97	2	
THS	TR321	2005	918.89	2	
THS	TR321	2006	930.12	2	
THS	TR321	2007	941.38	2	
THS	TR321	2008	956.24	2	
THS	TR321	2009	972.32	2	
THS	TR321	2010	984.51	2	
THS	TR321	2011	994.52	2	
THS	TR321	2012	1002.85	2	
THS	TR321	2013	1013.75	2	
THS	TR321	2014	1031.47	2	
THS	TR321	2015	1047.74	2	
THS	TR321	2016	1060.88	2	
THS	TR321	2017	1074.55	2	
THS	TR321	2018	1089.29	2	
THS	TR321	2019	1104.35	2	
THS	TR310	2004	3582.21	2	
THS	TR310	2005	3626.19	2	
THS	TR310	2006	3671.43	2	
THS	TR310	2007	3716.83	2	
THS	TR310	2008	3767.68	2	
THS	TR310	2009	3832.13	2	
THS	TR310	2010	3908.57	2	
THS	TR310	2011	3957.06	2	
THS	TR310	2012	3985.35	2	
THS	TR310	2013	4033.29	2	
THS	TR310	2014	4087.08	2	
THS	TR310	2015	4140.72	2	
THS	TR310	2016	4195.98	2	
THS	TR310	2017	4251.63	2	
THS	TR310	2018	4300.09	2	
THS	TR310	2019	4343.86	2	
THS	TR222	2004	462.65	2	
THS	TR222	2005	466.44	2	
THS	TR222	2006	470.35	2	
THS	TR222	2007	474.22	2	
THS	TR222	2008	475.46	2	
THS	TR222	2009	476.26	2	
THS	TR222	2010	484.07	2	
THS	TR222	2011	488.42	2	
THS	TR222	2012	490.07	2	
THS	TR222	2013	498.01	2	
THS	TR222	2014	507.06	2	
THS	TR222	2015	512.56	2	
THS	TR222	2016	516.57	2	
THS	TR222	2017	525.11	2	
THS	TR222	2018	535.54	2	
THS	TR222	2019	541.41	2	
THS	TR221	2004	1093.8	1	
THS	TR221	2005	1100.72	2	
THS	TR221	2006	1107.86	2	
THS	TR221	2007	1114.89	2	
THS	TR221	2008	1124.3	1	
THS	TR221	2009	1135.18	2	
THS	TR221	2010	1146.2	1	
THS	TR221	2011	1153.32	2	
THS	TR221	2012	1157.53	2	
THS	TR221	2013	1161.75	2	
THS	TR221	2014	1175.91	2	
THS	TR221	2015	1187.87	2	
THS	TR221	2016	1191.43	2	
THS	TR221	2017	1200.5	1	
THS	TR221	2018	1215.7	1	
THS	TR221	2019	1227.59	2	
THS	TR213	2004	328.45	2	
THS	TR213	2005	329.82	2	
THS	TR213	2006	331.24	2	
THS	TR213	2007	332.6	1	
THS	TR213	2008	335.1	1	
THS	TR213	2009	335.06	2	
THS	TR213	2010	332.98	2	
THS	TR213	2011	336.5	1	
THS	TR213	2012	340.71	2	
THS	TR213	2013	340.89	2	
THS	TR213	2014	342.14	2	
THS	TR213	2015	345.35	2	
THS	TR213	2016	349.33	2	
THS	TR213	2017	353.87	2	
THS	TR213	2018	358.45	2	
THS	TR213	2019	361.35	2	
THS	TR212	2004	394.59	2	
THS	TR212	2005	395.15	2	
THS	TR212	2006	395.75	2	
THS	TR212	2007	396.25	2	
THS	TR212	2008	395.55	2	
THS	TR212	2009	395.05	2	
THS	TR212	2010	392.94	2	
THS	TR212	2011	394.87	2	
THS	TR212	2012	399.51	2	
THS	TR212	2013	399.15	2	
THS	TR212	2014	399.43	2	
THS	TR212	2015	401.41	2	
THS	TR212	2016	402.12	2	
THS	TR212	2017	404.28	2	
THS	TR212	2018	409.19	2	
THS	TR212	2019	412.71	2	
THS	TR211	2004	650.54	2	
THS	TR211	2005	672.21	2	
THS	TR211	2006	694.44	2	
THS	TR211	2007	717.04	2	
THS	TR211	2008	749.59	2	
THS	TR211	2009	777.04	2	
THS	TR211	2010	790.71	2	
THS	TR211	2011	814		
THS	TR211	2012	841.1	1	
THS	TR211	2013	863.4	1	
THS	TR211	2014	890.6	1	
THS	TR211	2015	922.32	2	
THS	TR211	2016	955.39	2	
THS	TR211	2017	989.17	2	
THS	TR211	2018	1017.69	2	
THS	TR211	2019	1042.66	2	
THS	TR100	2004	11805		
THS	TR100	2005	12019.59	2	
THS	TR100	2006	12240		
THS	TR100	2007	12462.65	2	
THS	TR100	2008	12635.56	2	
THS	TR100	2009	12806.12	2	
THS	TR100	2010	13085.39	2	
THS	TR100	2011	13440.03	2	
THS	TR100	2012	13739.52	2	
THS	TR100	2013	14007.67	2	
THS	TR100	2014	14268.76	2	
THS	TR100	2015	14517.14	2	
THS	TR100	2016	14730.78	2	
THS	TR100	2017	14916.73	2	
THS	TR100	2018	15048.44	2	
THS	TR100	2019	15293.41	2	
THS	SK042	2000	766.26	2	
THS	TR832	2012	611.15	2	
THS	TR832	2013	606.35	2	
THS	TR832	2014	598.31	2	
THS	TR832	2015	595.95	2	
THS	TR832	2016	598.33	2	
THS	TR832	2017	602.38	2	
THS	TR832	2018	607.36	2	
THS	TR832	2019	612.69	2	
THS	TR831	2004	1210.68	2	
THS	TR831	2005	1215.79	2	
THS	TR831	2006	1221.09	2	
THS	TR831	2007	1226.36	2	
THS	TR831	2008	1231.32	2	
THS	TR831	2009	1241.87	2	
THS	TR831	2010	1251.38	2	
THS	TR831	2011	1252.22	2	
THS	TR831	2012	1251.73	2	
THS	TR831	2013	1256.77	2	
THS	TR831	2014	1265.9	1	
THS	TR831	2015	1274.93	2	
THS	TR831	2016	1287.91	2	
THS	TR831	2017	1304.46	2	
THS	TR831	2018	1324.35	2	
THS	TR831	2019	1342.12	2	
THS	TR823	2004	196.47	2	
THS	TR823	2005	197.03	2	
THS	TR823	2006	197.61	2	
THS	TR823	2007	198.16	2	
THS	TR823	2008	199.6	1	
THS	TR823	2009	200.96	2	
THS	TR823	2010	201.94	2	
THS	TR823	2011	202.88	2	
THS	TR823	2012	202.17	2	
THS	TR823	2013	202.94	2	
THS	TR823	2014	204.55	2	
THS	TR823	2015	204.33	2	
THS	TR823	2016	204.81	2	
THS	TR823	2017	206.45	2	
THS	TR823	2018	213.58	2	
THS	TR823	2019	218.99	2	
THS	TR822	2004	171.59	2	
THS	TR822	2005	172.28	2	
THS	TR822	2006	173		
THS	TR822	2007	173.68	2	
THS	TR822	2008	175.05	2	
THS	TR822	2009	180.56	2	
THS	TR822	2010	182.04	2	
THS	TR822	2011	178.14	2	
THS	TR822	2012	180.81	2	
THS	TR822	2013	187.66	2	
THS	TR822	2014	187.23	2	
THS	TR822	2015	182.25	2	
THS	TR822	2016	182.41	2	
THS	TR822	2017	184.98	2	
THS	TR822	2018	201.22	2	
THS	TR822	2019	206.07	2	
THS	TR821	2004	356.13	2	
THS	TR821	2005	357.34	2	
THS	TR821	2006	358.61	2	
THS	TR821	2007	359.8	1	
THS	TR821	2008	360.4	1	
THS	TR821	2009	360.12	2	
THS	TR821	2010	360.52	2	
THS	TR821	2011	360.49	2	
THS	TR821	2012	359.78	2	
THS	TR821	2013	363.95	2	
THS	TR821	2014	368.5	1	
THS	TR821	2015	370.77	2	
THS	TR821	2016	374.79	2	
THS	TR821	2017	374.66	2	
THS	TR821	2018	377.87	2	
THS	TR821	2019	381.39	2	
THS	TR813	2004	179.1	1	
THS	TR813	2005	179.96	2	
THS	TR813	2006	180.85	2	
THS	TR813	2007	181.72	2	
THS	TR813	2008	183.75	2	
THS	TR813	2009	186.91	2	
THS	TR813	2010	188.1	1	
THS	TR813	2011	187.53	2	
THS	TR813	2012	187.86	2	
THS	TR813	2013	188.79	2	
THS	TR813	2014	189.27	2	
THS	TR813	2015	190.06	2	
THS	TR813	2016	191.55	2	
THS	TR813	2017	192.98	2	
THS	TR813	2018	196.29	2	
THS	TR813	2019	198.62	2	
THS	TR812	2004	211.74	2	
THS	TR812	2005	213.63	2	
THS	TR812	2006	215.57	2	
THS	TR812	2007	217.51	2	
THS	TR812	2008	217.36	2	
THS	TR812	2009	217.41	2	
THS	TR812	2010	223.09	2	
THS	TR812	2011	223.67	2	
THS	TR812	2012	222.44	2	
THS	TR812	2013	227.7	1	
THS	TR812	2014	230.79	2	
THS	TR812	2015	234.15	2	
THS	TR812	2016	239.66	2	
THS	TR812	2017	243.4	1	
THS	TR812	2018	246.23	2	
THS	TR812	2019	248.23	2	
THS	TR811	2004	624.02	2	
THS	TR811	2005	621.82	2	
THS	TR811	2006	619.62	2	
THS	TR811	2007	617.19	2	
THS	TR811	2008	617.52	2	
THS	TR811	2009	619.48	2	
THS	TR811	2010	619.76	2	
THS	TR811	2011	616.06	2	
THS	TR811	2012	609.47	2	
THS	TR811	2013	604.05	2	
THS	TR811	2014	600.18	2	
THS	TR811	2015	597.35	2	
THS	TR811	2016	596.72	2	
THS	TR811	2017	597.21	2	
THS	TR811	2018	598.29	2	
THS	TR811	2019	597.87	2	
THS	TR723	2004	519.9	1	
THS	TR723	2005	512.24	2	
THS	TR723	2006	504.44	2	
THS	TR723	2007	496.31	2	
THS	TR723	2008	488.17	2	
THS	TR723	2009	485.78	2	
THS	TR723	2010	481.73	2	
THS	TR723	2011	470.9	1	
THS	TR723	2012	459.45	2	
THS	TR723	2013	448.71	2	
THS	TR723	2014	438.39	2	
THS	TR723	2015	426		
THS	TR723	2016	420.24	2	
THS	TR723	2017	419.85	2	
THS	TR723	2018	421.81	2	
THS	TR723	2019	423.09	2	
THS	TR722	2004	645.78	2	
THS	TR722	2005	643.66	2	
THS	TR722	2006	641.53	2	
THS	TR722	2007	639.45	2	
THS	TR722	2008	634.79	2	
THS	TR722	2009	632.23	2	
THS	TR722	2010	637.78	2	
THS	TR722	2011	634.64	2	
THS	TR722	2012	625.3	1	
THS	TR722	2013	623.68	2	
THS	TR722	2014	623.47	2	
THS	TR722	2015	620.86	2	
THS	TR722	2016	619.92	2	
THS	TR722	2017	621.26	2	
THS	TR722	2018	633.95	2	
THS	TR722	2019	642.78	2	
THS	TR721	2004	1100.26	2	
THS	TR721	2005	1118.37	2	
THS	TR721	2006	1136.97	2	
THS	TR721	2007	1155.73	2	
THS	TR721	2008	1174.74	2	
THS	TR721	2009	1195.13	2	
THS	TR721	2010	1220.26	2	
THS	TR721	2011	1245.01	2	
THS	TR721	2012	1265.16	2	
THS	TR721	2013	1285.17	2	
THS	TR721	2014	1308.87	2	
THS	TR721	2015	1331.71	2	
THS	TR721	2016	1350.02	2	
THS	TR721	2017	1367.86	2	
THS	TR721	2018	1383.2	1	
THS	TR721	2019	1398.54	2	
THS	TR715	2004	222.5	1	
THS	TR715	2005	222.71	2	
THS	TR715	2006	222.94	2	
THS	TR715	2007	223.11	2	
THS	TR715	2008	222.95	2	
THS	TR715	2009	222.92	2	
THS	TR715	2010	222.49	2	
THS	TR715	2011	221.45	2	
THS	TR715	2012	221.11	2	
THS	TR715	2013	222.35	2	
THS	TR715	2014	223.1	1	
THS	TR715	2015	224.13	2	
THS	TR715	2016	227.77	2	
THS	TR715	2017	232.25	2	
THS	TR715	2018	238.2	1	
THS	TR715	2019	242.4	1	
THS	TR714	2004	277.83	2	
THS	TR714	2005	278.47	2	
THS	TR714	2006	279.15	2	
THS	TR714	2007	279.78	2	
THS	TR714	2008	280.88	2	
THS	TR714	2009	282.86	2	
THS	TR714	2010	283.18	2	
THS	TR714	2011	282.79	2	
THS	TR714	2012	284.22	2	
THS	TR714	2013	285.33	2	
THS	TR714	2014	285.86	2	
THS	TR714	2015	286.51	2	
THS	TR714	2016	288.83	2	
THS	TR714	2017	291.63	2	
THS	TR714	2018	295.35	2	
THS	TR714	2019	300.67	2	
THS	TR713	2004	326.6	1	
THS	TR713	2005	328.04	2	
THS	TR713	2006	329.54	2	
THS	TR713	2007	330.99	2	
THS	TR713	2008	335.06	2	
THS	TR713	2009	339.18	2	
THS	TR713	2010	338.93	2	
THS	TR713	2011	337.74	2	
THS	TR713	2012	338.91	2	
THS	TR713	2013	341.97	2	
THS	TR713	2014	343.78	2	
THS	TR713	2015	345		
THS	TR713	2016	348.79	2	
THS	TR713	2017	352.1	1	
THS	TR713	2018	358.72	2	
THS	TR713	2019	363.78	2	
THS	TR712	2004	358.83	2	
THS	TR712	2005	360.89	2	
THS	TR712	2006	363.01	2	
THS	TR712	2007	365.1	1	
THS	TR712	2008	368.36	2	
THS	TR712	2009	373.75	2	
THS	TR712	2010	377.21	2	
THS	TR712	2011	378.17	2	
THS	TR712	2012	379.37	2	
THS	TR712	2013	381.36	2	
THS	TR712	2014	383.53	2	
THS	TR712	2015	385.38	2	
THS	TR712	2016	391.59	2	
THS	TR712	2017	399.54	2	
THS	TR712	2018	407.29	2	
THS	TR712	2019	414.27	2	
THS	TR711	2004	284.26	2	
THS	TR711	2005	283.17	2	
THS	TR711	2006	282.07	2	
THS	TR711	2007	280.88	2	
THS	TR711	2008	279.78	2	
THS	TR711	2009	280.08	2	
THS	TR711	2010	278.74	2	
THS	TR711	2011	275.82	2	
THS	TR711	2012	274.86	2	
THS	TR711	2013	274.69	2	
THS	TR711	2014	272.88	2	
THS	TR711	2015	270.68	2	
THS	TR711	2016	274.13	2	
THS	TR711	2017	278.37	2	
THS	TR711	2018	282.67	2	
THS	TR711	2019	284.81	2	
THS	TR633	2004	431.94	2	
THS	TR633	2005	438.02	2	
THS	TR633	2006	444.27	2	
THS	TR633	2007	450.15	2	
THS	TR633	2008	458.79	2	
THS	TR633	2009	468.25	2	
THS	TR633	2010	475.51	2	
THS	TR633	2011	482.29	2	
THS	TR633	2012	488.75	2	
THS	TR633	2013	495.56	2	
THS	TR633	2014	502.89	2	
THS	TRC34	2004	281.01	2	
THS	TRC34	2005	283.96	2	
THS	TRC34	2006	286.99	2	
THS	TRC34	2007	290.03	2	
THS	TRC34	2008	295.67	2	
THS	TRC34	2009	301.72	2	
THS	TRC34	2010	302.16	2	
THS	TRC34	2011	305.58	2	
THS	TRC34	2012	310.67	2	
THS	TRC34	2013	312.52	2	
THS	TRC34	2014	316.26	2	
THS	TRC34	2015	319.36	2	
THS	TRC34	2016	321.51	2	
THS	TRC34	2017	323.53	2	
THS	TRC34	2018	328.03	2	
THS	TRC34	2019	330.97	2	
THS	TRC33	2004	388.6	1	
THS	TRC33	2005	396.24	2	
THS	TRC33	2006	404.09	2	
THS	TRC33	2007	412.03	2	
THS	TRC33	2008	422.65	2	
THS	TRC33	2009	429.85	2	
THS	TRC33	2010	430.27	2	
THS	TRC33	2011	444.06	2	
THS	TRC33	2012	462.49	2	
THS	TRC33	2013	471.12	2	
THS	TRC33	2014	482.11	2	
THS	TRC33	2015	489.57	2	
THS	TRC33	2016	486.99	2	
THS	TRC33	2017	493.51	2	
THS	TRC33	2018	513.71	2	
